306255	70
306256	71
306257	70
306258	71
306259	70
306260	74
306261	74
306262	73
306263	72
306264	72
306265	72
306266	72
306267	70
306268	71
306269	72
306270	70
306271	69
306272	70
306273	71
306274	70
306275	71
306276	71
306277	71
306278	74
306279	74
306280	74
306281	74
306282	74
306283	74
306284	73
306285	72
306286	74
306287	73
306288	76
306289	76
306290	78
306291	77
306292	76
306293	76
306294	76
306295	76
306296	74
306297	73
306298	75
306299	76
306300	72
306301	74
306302	74
306303	74
306304	73
306305	73
306306	73
306307	74
306308	73
306309	75
306310	74
306311	75
306312	75
306313	75
306314	74
306315	74
306316	73
306317	71
306318	70
306319	69
306320	67
306321	66
306322	66
306323	67
306324	67
306325	68
306326	69
306327	71
306328	71
306329	71
306330	70
306331	69
306332	68
306333	68
306334	69
306335	70
306336	70
306337	70
306338	70
306339	69
306340	68
306341	68
306342	65
306343	64
306344	64
306345	62
306346	64
306347	63
306348	63
306349	63
306350	63
306351	65
306352	68
306353	68
306354	68
306355	69
306356	68
306357	68
306358	70
306359	70
306360	66
306361	66
306362	66
306363	67
306364	67
306365	67
306366	67
306367	67
306368	67
306369	66
306370	66
306371	65
306372	64
306373	62
306374	62
306375	61
306376	60
306377	59
306378	57
306379	57
306380	57
306381	57
306382	58
306383	58
306384	58
306385	60
306386	58
306387	59
306388	56
306389	56
306390	55
306391	55
306392	56
306393	56
306394	56
306395	55
306396	56
306397	57
306398	55
306399	54
306400	54
306401	52
306402	51
306403	51
306404	52
306405	51
306406	50
306407	49
306408	49
306409	47
306410	47
306411	45
306412	47
306413	48
306414	51
306415	53
306416	54
306417	55
306418	56
306419	56
306420	57
306421	56
306422	56
306423	55
306424	53
306425	52
306426	52
306427	51
306428	51
306429	51
306430	52
306431	52
306432	53
306433	55
306434	55
306435	54
306436	54
306437	53
306438	53
306439	53
306440	53
306441	52
306442	52
306443	53
306444	53
306445	54
306446	53
306447	53
306448	56
306449	57
306450	57
306451	56
306452	53
306453	54
306454	54
306455	52
306456	52
306457	53
306458	50
306459	51
306460	51
306461	52
306462	53
306463	52
306464	55
306465	57
306466	57
306467	58
306468	57
306469	60
306470	60
306471	62
306472	62
306473	65
306474	66
306475	66
306476	70
306477	70
306478	69
306479	69
306480	69
306481	69
306482	68
306483	68
306484	68
306485	66
306486	66
306487	65
306488	64
306489	63
306490	62
306491	62
306492	62
306493	61
306494	62
306495	62
306496	61
306497	61
306498	63
306499	63
306500	63
306501	65
306502	65
306503	65
306504	65
306505	65
306506	65
306507	65
306508	66
306509	66
306510	66
306511	66
306512	64
306513	63
306514	60
306515	60
306516	59
306517	58
306518	57
306519	57
306520	55
306521	56
306522	56
306523	56
306524	57
306525	59
306526	60
306527	60
306528	62
306529	63
306530	62
306531	63
306532	62
306533	61
306534	64
306535	64
306536	63
306537	64
306538	66
306539	68
306540	69
306541	70
306542	71
306543	70
306544	70
306545	71
306546	72
306547	74
306548	72
306549	71
306550	71
306551	70
306552	71
306553	70
306554	70
306555	70
306556	72
306557	71
306558	71
306559	70
306560	70
306561	70
306562	71
306563	72
306564	69
306565	67
306566	68
306567	68
306568	68
306569	67
306570	67
306571	67
306572	69
306573	67
306574	66
306575	69
306576	67
306577	68
306578	71
306579	72
306580	72
306581	73
306582	74
306583	74
306584	74
306585	74
306586	74
306587	74
306588	74
306589	74
306590	74
306591	75
306592	74
306593	74
306594	74
306595	74
306596	75
306597	75
306598	73
306599	74
306600	75
306601	73
306602	73
306603	73
306604	72
306605	72
306606	76
306607	77
306608	76
306609	78
306610	78
306611	78
306612	78
306613	78
306614	79
306615	77
306616	77
306617	78
306618	78
306619	79
306620	80
306621	81
306622	81
306623	82
306624	82
306625	80
306626	79
306627	78
306628	78
306629	77
306630	77
306631	77
306632	77
306633	76
306634	73
306635	73
306636	73
306637	72
306638	73
306639	71
306640	70
306641	69
306642	68
306643	69
306644	69
306645	67
306646	66
306647	65
306648	67
306649	67
306650	67
306651	71
306652	70
306653	71
306654	72
306655	72
306656	70
306657	71
306658	71
306659	73
306660	73
306661	75
306662	73
306663	73
306664	73
306665	73
306666	72
306667	71
306668	72
306669	70
306670	70
306671	69
306672	67
306673	67
306674	67
306675	64
306676	64
306677	63
306678	61
306679	60
306680	60
306681	60
306682	59
306683	59
306684	59
306685	59
306686	58
306687	60
306688	61
306689	61
306690	62
306691	63
306692	66
306693	66
306694	66
306695	67
306696	67
306697	66
306698	66
306699	66
306700	65
306701	68
306702	68
306703	68
306704	69
306705	69
306706	65
306707	67
306708	68
306709	66
306710	67
306711	69
306712	72
306713	73
306714	72
306715	73
306716	74
306717	73
306718	74
306719	74
306720	74
306721	72
306722	72
306723	72
306724	73
306725	73
306726	72
306727	73
306728	72
306729	73
306730	73
306731	72
306732	72
306733	72
306734	71
306735	71
306736	71
306737	71
306738	68
306739	68
306740	69
306741	69
306742	69
306743	69
306744	69
306745	69
306746	70
306747	70
306748	68
306749	68
306750	68
306751	64
306752	64
306753	63
306754	64
306755	65
306756	65
306757	66
306758	70
306759	68
306760	68
306761	66
306762	66
306763	65
306764	67
306765	67
306766	67
306767	67
306768	67
306769	67
306770	68
306771	67
306772	68
306773	68
306774	68
306775	68
306776	67
306777	67
306778	68
306779	68
306780	69
306781	69
306782	69
306783	70
306784	70
306785	70
306786	70
306787	68
306788	69
306789	69
306790	70
306791	69
306792	68
306793	68
306794	69
306795	69
306796	69
306797	71
306798	71
306799	70
306800	71
306801	69
306802	70
306803	69
306804	68
306805	69
306806	69
306807	68
306808	68
306809	69
306810	68
306811	67
306812	65
306813	64
306814	64
306815	63
306816	64
306817	67
306818	66
306819	66
306820	67
306821	69
306822	69
306823	68
306824	66
306825	66
306826	66
306827	66
306828	65
306829	64
306830	66
306831	68
306832	69
306833	70
306834	70
306835	69
306836	70
306837	70
306838	73
306839	73
306840	73
306841	73
306842	75
306843	74
306844	76
306845	77
306846	75
306847	74
306848	74
306849	74
306850	73
306851	73
306852	74
306853	75
306854	73
306855	72
306856	72
306857	70
306858	66
306859	66
306860	66
306861	66
306862	66
306863	67
306864	67
306865	67
306866	67
306867	67
306868	66
306869	67
306870	68
306871	68
306872	67
306873	66
306874	66
306875	67
306876	66
306877	66
306878	64
306879	64
306880	63
306881	63
306882	64
306883	63
306884	66
306885	67
306886	68
306887	70
306888	69
306889	69
306890	69
306891	69
306892	67
306893	67
306894	65
306895	67
306896	69
306897	68
306898	68
306899	68
306900	67
306901	66
306902	65
306903	65
306904	67
306905	66
306906	66
306907	65
306908	64
306909	63
306910	63
306911	62
306912	61
306913	61
306914	61
306915	61
306916	63
306917	61
306918	62
306919	62
306920	60
306921	58
306922	59
306923	60
306924	62
306925	63
306926	64
306927	64
306928	67
306929	68
306930	66
306931	65
306932	65
306933	64
306934	64
306935	66
306936	65
306937	65
306938	62
306939	62
306940	64
306941	65
306942	64
306943	65
306944	64
306945	64
306946	64
306947	64
306948	63
306949	65
306950	65
306951	65
306952	66
306953	68
306954	69
306955	70
306956	71
306957	71
306958	71
306959	71
306960	72
306961	71
306962	71
306963	70
306964	70
306965	71
306966	71
306967	73
306968	74
306969	74
306970	73
306971	73
306972	73
306973	73
306974	73
306975	72
306976	72
306977	74
306978	74
306979	75
306980	75
306981	74
306982	73
306983	73
306984	71
306985	70
306986	69
306987	68
306988	67
306989	67
306990	65
306991	66
306992	66
306993	67
306994	67
306995	64
306996	62
306997	62
306998	62
306999	62
307000	63
307001	63
307002	64
307003	65
307004	63
307005	64
307006	64
307007	63
307008	64
307009	65
307010	66
307011	67
307012	68
307013	68
307014	68
307015	69
307016	65
307017	65
307018	64
307019	63
307020	65
307021	66
307022	67
307023	66
307024	65
307025	64
307026	63
307027	64
307028	61
307029	61
307030	61
307031	62
307032	62
307033	62
307034	64
307035	62
307036	62
307037	64
307038	64
307039	65
307040	63
307041	64
307042	64
307043	64
307044	64
307045	63
307046	64
307047	67
307048	68
307049	68
307050	69
307051	70
307052	68
307053	65
307054	65
307055	66
307056	69
307057	72
307058	73
307059	73
307060	73
307061	74
307062	74
307063	74
307064	74
307065	75
307066	75
307067	74
307068	73
307069	72
307070	72
307071	72
307072	72
307073	72
307074	72
307075	72
307076	74
307077	72
307078	72
307079	71
307080	71
307081	72
307082	73
307083	73
307084	73
307085	74
307086	75
307087	75
307088	75
307089	79
307090	80
307091	78
307092	78
307093	77
307094	77
307095	78
307096	77
307097	78
307098	78
307099	79
307100	79
307101	79
307102	78
307103	78
307104	78
307105	78
307106	79
307107	79
307108	78
307109	77
307110	77
307111	77
307112	76
307113	77
307114	78
307115	77
307116	77
307117	76
307118	77
307119	77
307120	75
307121	75
307122	73
307123	73
307124	72
307125	74
307126	74
307127	72
307128	73
307129	72
307130	74
307131	74
307132	74
307133	76
307134	74
307135	75
307136	76
307137	74
307138	76
307139	76
307140	77
307141	75
307142	74
307143	74
307144	74
307145	74
307146	73
307147	70
307148	70
307149	68
307150	67
307151	66
307152	66
307153	67
307154	66
307155	65
307156	63
307157	60
307158	60
307159	60
307160	60
307161	59
307162	59
307163	61
307164	60
307165	58
307166	59
307167	60
307168	63
307169	64
307170	63
307171	63
307172	64
307173	64
307174	65
307175	67
307176	67
307177	68
307178	69
307179	72
307180	72
307181	71
307182	70
307183	73
307184	73
307185	72
307186	71
307187	70
307188	70
307189	66
307190	65
307191	65
307192	65
307193	66
307194	66
307195	67
307196	67
307197	66
307198	67
307199	66
307200	66
307201	66
307202	66
307203	66
307204	66
307205	65
307206	64
307207	64
307208	65
307209	68
307210	70
307211	69
307212	69
307213	71
307214	70
307215	73
307216	74
307217	75
307218	74
307219	75
307220	78
307221	79
307222	80
307223	81
307224	82
307225	80
307226	80
307227	81
307228	81
307229	82
307230	80
307231	80
307232	79
307233	79
307234	79
307235	80
307236	79
307237	80
307238	78
307239	77
307240	75
307241	76
307242	76
307243	75
307244	76
307245	77
307246	77
307247	81
307248	80
307249	80
307250	80
307251	81
307252	81
307253	81
307254	81
307255	81
307256	79
307257	79
307258	78
307259	78
307260	77
307261	77
307262	77
307263	75
307264	75
307265	75
307266	74
307267	72
307268	69
307269	69
307270	70
307271	72
307272	71
307273	71
307274	72
307275	70
307276	69
307277	68
307278	67
307279	64
307280	65
307281	65
307282	65
307283	62
307284	62
307285	62
307286	62
307287	63
307288	63
307289	63
307290	64
307291	66
307292	68
307293	68
307294	68
307295	66
307296	66
307297	66
307298	67
307299	68
307300	67
307301	67
307302	68
307303	67
307304	68
307305	69
307306	72
307307	73
307308	72
307309	70
307310	67
307311	67
307312	67
307313	65
307314	65
307315	63
307316	62
307317	61
307318	61
307319	62
307320	59
307321	57
307322	58
307323	57
307324	56
307325	56
307326	57
307327	57
307328	57
307329	56
307330	56
307331	54
307332	54
307333	53
307334	53
307335	51
307336	51
307337	51
307338	51
307339	51
307340	52
307341	51
307342	51
307343	51
307344	49
307345	48
307346	48
307347	45
307348	45
307349	45
307350	45
307351	45
307352	45
307353	46
307354	46
307355	45
307356	45
307357	46
307358	46
307359	46
307360	46
307361	46
307362	47
307363	47
307364	48
307365	50
307366	51
307367	51
307368	51
307369	50
307370	49
307371	46
307372	51
307373	51
307374	50
307375	51
307376	51
307377	51
307378	51
307379	52
307380	52
307381	52
307382	52
307383	52
307384	51
307385	51
307386	51
307387	51
307388	52
307389	52
307390	52
307391	50
307392	48
307393	48
307394	48
307395	48
307396	48
307397	47
307398	47
307399	47
307400	49
307401	50
307402	49
307403	49
307404	49
307405	48
307406	45
307407	47
307408	48
307409	47
307410	49
307411	49
307412	49
307413	49
307414	49
307415	48
307416	48
307417	49
307418	49
307419	47
307420	48
307421	49
307422	47
307423	47
307424	47
307425	47
307426	48
307427	47
307428	46
307429	47
307430	48
307431	50
307432	50
307433	49
307434	49
307435	50
307436	50
307437	50
307438	51
307439	52
307440	52
307441	52
307442	52
307443	52
307444	52
307445	52
307446	53
307447	52
307448	52
307449	52
307450	52
307451	51
307452	54
307453	55
307454	55
307455	56
307456	56
307457	56
307458	56
307459	55
307460	55
307461	55
307462	55
307463	55
307464	55
307465	53
307466	52
307467	53
307468	54
307469	54
307470	55
307471	54
307472	50
307473	50
307474	49
307475	48
307476	50
307477	50
307478	51
307479	51
307480	53
307481	53
307482	53
307483	53
307484	53
307485	53
307486	53
307487	52
307488	51
307489	53
307490	52
307491	52
307492	52
307493	51
307494	51
307495	52
307496	52
307497	52
307498	51
307499	51
307500	51
307501	50
307502	51
307503	53
307504	53
307505	54
307506	55
307507	52
307508	52
307509	52
307510	52
307511	53
307512	54
307513	53
307514	53
307515	56
307516	56
307517	55
307518	55
307519	55
307520	55
307521	55
307522	55
307523	55
307524	55
307525	55
307526	54
307527	54
307528	55
307529	54
307530	53
307531	51
307532	54
307533	54
307534	55
307535	55
307536	58
307537	57
307538	56
307539	55
307540	55
307541	56
307542	56
307543	56
307544	56
307545	56
307546	55
307547	56
307548	58
307549	58
307550	59
307551	59
307552	57
307553	55
307554	54
307555	53
307556	54
307557	56
307558	56
307559	56
307560	58
307561	58
307562	57
307563	58
307564	57
307565	58
307566	58
307567	57
307568	56
307569	56
307570	56
307571	56
307572	56
307573	57
307574	57
307575	57
307576	55
307577	56
307578	55
307579	54
307580	52
307581	52
307582	54
307583	54
307584	55
307585	55
307586	55
307587	56
307588	56
307589	54
307590	54
307591	54
307592	54
307593	55
307594	55
307595	54
307596	54
307597	54
307598	53
307599	52
307600	50
307601	50
307602	51
307603	50
307604	49
307605	48
307606	47
307607	48
307608	47
307609	48
307610	46
307611	45
307612	44
307613	45
307614	45
307615	44
307616	44
307617	49
307618	50
307619	50
307620	51
307621	55
307622	55
307623	56
307624	56
307625	56
307626	56
307627	56
307628	55
307629	56
307630	56
307631	56
307632	58
307633	58
307634	57
307635	57
307636	54
307637	55
307638	55
307639	55
307640	54
307641	54
307642	55
307643	55
307644	57
307645	57
307646	57
307647	56
307648	55
307649	55
307650	55
307651	57
307652	56
307653	57
307654	57
307655	57
307656	56
307657	53
307658	54
307659	55
307660	53
307661	53
307662	53
307663	54
307664	55
307665	54
307666	54
307667	54
307668	55
307669	55
307670	55
307671	56
307672	57
307673	56
307674	57
307675	57
307676	57
307677	56
307678	56
307679	56
307680	55
307681	55
307682	54
307683	56
307684	55
307685	57
307686	57
307687	56
307688	60
307689	61
307690	62
307691	62
307692	62
307693	61
307694	61
307695	62
307696	62
307697	62
307698	62
307699	62
307700	62
307701	62
307702	60
307703	59
307704	59
307705	60
307706	61
307707	60
307708	60
307709	60
307710	60
307711	60
307712	60
307713	59
307714	60
307715	60
307716	61
307717	57
307718	58
307719	60
307720	59
307721	57
307722	57
307723	56
307724	58
307725	59
307726	58
307727	60
307728	61
307729	60
307730	61
307731	62
307732	57
307733	59
307734	59
307735	59
307736	60
307737	60
307738	61
307739	62
307740	63
307741	63
307742	63
307743	63
307744	61
307745	61
307746	61
307747	61
307748	60
307749	60
307750	59
307751	57
307752	59
307753	59
307754	61
307755	62
307756	63
307757	63
307758	62
307759	62
307760	63
307761	64
307762	64
307763	62
307764	65
307765	65
307766	65
307767	65
307768	64
307769	64
307770	63
307771	62
307772	62
307773	62
307774	61
307775	61
307776	62
307777	63
307778	63
307779	63
307780	64
307781	64
307782	65
307783	63
307784	65
307785	64
307786	65
307787	65
307788	62
307789	61
307790	60
307791	61
307792	61
307793	61
307794	61
307795	60
307796	60
307797	61
307798	62
307799	62
307800	63
307801	63
307802	65
307803	65
307804	65
307805	65
307806	64
307807	64
307808	65
307809	64
307810	65
307811	65
307812	67
307813	70
307814	69
307815	67
307816	68
307817	68
307818	66
307819	64
307820	64
307821	62
307822	62
307823	64
307824	63
307825	63
307826	64
307827	63
307828	62
307829	64
307830	65
307831	66
307832	67
307833	67
307834	67
307835	67
307836	67
307837	66
307838	66
307839	65
307840	64
307841	64
307842	64
307843	65
307844	66
307845	67
307846	67
307847	67
307848	68
307849	69
307850	69
307851	69
307852	67
307853	66
307854	64
307855	64
307856	63
307857	64
307858	65
307859	66
307860	66
307861	66
307862	66
307863	66
307864	62
307865	62
307866	62
307867	62
307868	63
307869	65
307870	65
307871	66
307872	65
307873	67
307874	67
307875	67
307876	69
307877	70
307878	71
307879	73
307880	72
307881	72
307882	70
307883	70
307884	68
307885	67
307886	66
307887	66
307888	65
307889	66
307890	67
307891	66
307892	67
307893	67
307894	67
307895	67
307896	68
307897	67
307898	66
307899	68
307900	67
307901	68
307902	67
307903	69
307904	69
307905	69
307906	70
307907	71
307908	72
307909	73
307910	74
307911	75
307912	73
307913	71
307914	74
307915	75
307916	74
307917	73
307918	74
307919	76
307920	77
307921	77
307922	76
307923	76
307924	76
307925	77
307926	77
307927	78
307928	78
307929	78
307930	76
307931	78
307932	77
307933	77
307934	77
307935	76
307936	75
307937	76
307938	76
307939	77
307940	77
307941	77
307942	77
307943	76
307944	75
307945	75
307946	75
307947	75
307948	76
307949	75
307950	76
307951	76
307952	77
307953	77
307954	77
307955	76
307956	78
307957	77
307958	77
307959	75
307960	74
307961	73
307962	74
307963	74
307964	75
307965	77
307966	78
307967	78
307968	77
307969	76
307970	77
307971	76
307972	78
307973	76
307974	76
307975	76
307976	74
307977	72
307978	74
307979	72
307980	72
307981	73
307982	74
307983	74
307984	74
307985	75
307986	76
307987	76
307988	77
307989	77
307990	77
307991	79
307992	81
307993	81
307994	81
307995	81
307996	81
307997	82
307998	82
307999	80
308000	81
308001	81
308002	81
308003	79
308004	79
308005	79
308006	78
308007	77
308008	76
308009	76
308010	75
308011	74
308012	74
308013	73
308014	70
308015	70
308016	70
308017	71
308018	71
308019	69
308020	68
308021	67
308022	68
308023	66
308024	65
308025	63
308026	63
308027	62
308028	63
308029	62
308030	63
308031	61
308032	62
308033	61
308034	61
308035	61
308036	61
308037	62
308038	61
308039	60
308040	61
308041	60
308042	59
308043	60
308044	61
308045	61
308046	63
308047	63
308048	62
308049	62
308050	62
308051	63
308052	62
308053	62
308054	63
308055	64
308056	62
308057	63
308058	63
308059	64
308060	64
308061	64
308062	63
308063	63
308064	63
308065	60
308066	59
308067	59
308068	59
308069	60
308070	61
308071	62
308072	61
308073	61
308074	62
308075	63
308076	64
308077	65
308078	62
308079	63
308080	64
308081	65
308082	64
308083	66
308084	69
308085	70
308086	70
308087	72
308088	72
308089	72
308090	71
308091	70
308092	67
308093	68
308094	70
308095	70
308096	69
308097	69
308098	69
308099	69
308100	69
308101	68
308102	67
308103	68
308104	70
308105	69
308106	69
308107	70
308108	69
308109	68
308110	68
308111	69
308112	69
308113	70
308114	70
308115	71
308116	71
308117	70
308118	71
308119	73
308120	73
308121	74
308122	72
308123	72
308124	72
308125	72
308126	71
308127	70
308128	70
308129	69
308130	68
308131	68
308132	67
308133	66
308134	66
308135	66
308136	66
308137	65
308138	65
308139	66
308140	65
308141	65
308142	67
308143	67
308144	67
308145	66
308146	65
308147	66
308148	65
308149	65
308150	64
308151	63
308152	63
308153	65
308154	64
308155	65
308156	66
308157	66
308158	65
308159	64
308160	67
308161	68
308162	68
308163	68
308164	69
308165	71
308166	71
308167	72
308168	72
308169	71
308170	69
308171	69
308172	68
308173	69
308174	68
308175	68
308176	67
308177	67
308178	69
308179	71
308180	70
308181	69
308182	69
308183	67
308184	65
308185	65
308186	67
308187	67
308188	66
308189	65
308190	66
308191	66
308192	66
308193	65
308194	64
308195	65
308196	66
308197	66
308198	67
308199	69
308200	69
308201	70
308202	71
308203	70
308204	68
308205	69
308206	69
308207	69
308208	69
308209	69
308210	68
308211	67
308212	68
308213	69
308214	69
308215	67
308216	66
308217	66
308218	65
308219	64
308220	64
308221	63
308222	63
308223	63
308224	64
308225	64
308226	66
308227	66
308228	68
308229	68
308230	68
308231	69
308232	71
308233	71
308234	72
308235	73
308236	73
308237	72
308238	73
308239	72
308240	73
308241	74
308242	73
308243	72
308244	72
308245	72
308246	71
308247	71
308248	71
308249	71
308250	72
308251	72
308252	72
308253	70
308254	70
308255	70
308256	69
308257	69
308258	70
308259	71
308260	68
308261	69
308262	71
308263	71
308264	74
308265	72
308266	72
308267	72
308268	73
308269	72
308270	72
308271	72
308272	72
308273	71
308274	72
308275	71
308276	70
308277	71
308278	69
308279	66
308280	66
308281	65
308282	65
308283	65
308284	65
308285	64
308286	64
308287	62
308288	62
308289	64
308290	63
308291	63
308292	65
308293	65
308294	65
308295	64
308296	63
308297	62
308298	61
308299	60
308300	60
308301	61
308302	61
308303	65
308304	65
308305	64
308306	64
308307	63
308308	63
308309	63
308310	64
308311	64
308312	63
308313	62
308314	63
308315	63
308316	64
308317	66
308318	65
308319	64
308320	63
308321	63
308322	63
308323	64
308324	65
308325	66
308326	66
308327	69
308328	67
308329	67
308330	68
308331	68
308332	66
308333	67
308334	66
308335	65
308336	65
308337	66
308338	67
308339	67
308340	66
308341	65
308342	64
308343	64
308344	64
308345	64
308346	66
308347	65
308348	66
308349	66
308350	67
308351	67
308352	69
308353	69
308354	70
308355	69
308356	69
308357	69
308358	70
308359	70
308360	70
308361	68
308362	67
308363	67
308364	62
308365	65
308366	66
308367	65
308368	65
308369	66
308370	66
308371	66
308372	67
308373	69
308374	68
308375	69
308376	70
308377	69
308378	69
308379	70
308380	70
308381	71
308382	71
308383	72
308384	71
308385	71
308386	71
308387	71
308388	73
308389	71
308390	72
308391	72
308392	70
308393	72
308394	73
308395	74
308396	75
308397	75
308398	77
308399	78
308400	78
308401	77
308402	77
308403	73
308404	74
308405	76
308406	76
308407	76
308408	77
308409	77
308410	76
308411	76
308412	77
308413	77
308414	76
308415	77
308416	77
308417	75
308418	75
308419	76
308420	77
308421	78
308422	78
308423	79
308424	77
308425	76
308426	75
308427	73
308428	72
308429	73
308430	72
308431	72
308432	72
308433	71
308434	71
308435	72
308436	72
308437	73
308438	71
308439	71
308440	71
308441	71
308442	73
308443	73
308444	72
308445	73
308446	72
308447	72
308448	72
308449	74
308450	73
308451	75
308452	73
308453	73
308454	73
308455	72
308456	73
308457	72
308458	70
308459	69
308460	69
308461	69
308462	68
308463	68
308464	68
308465	65
308466	64
308467	65
308468	64
308469	64
308470	64
308471	63
308472	62
308473	60
308474	60
308475	61
308476	61
308477	61
308478	61
308479	61
308480	63
308481	64
308482	66
308483	66
308484	67
308485	67
308486	64
308487	66
308488	67
308489	67
308490	66
308491	65
308492	66
308493	64
308494	62
308495	62
308496	62
308497	62
308498	61
308499	59
308500	59
308501	58
308502	57
308503	57
308504	58
308505	57
308506	57
308507	58
308508	57
308509	60
308510	62
308511	62
308512	61
308513	60
308514	60
308515	59
308516	58
308517	58
308518	60
308519	61
308520	60
308521	59
308522	59
308523	57
308524	58
308525	59
308526	59
308527	58
308528	58
308529	58
308530	59
308531	58
308532	59
308533	60
308534	60
308535	59
308536	60
308537	58
308538	58
308539	60
308540	60
308541	60
308542	60
308543	60
308544	62
308545	62
308546	61
308547	61
308548	61
308549	59
308550	61
308551	59
308552	60
308553	60
308554	59
308555	59
308556	59
308557	61
308558	61
308559	61
308560	63
308561	64
308562	65
308563	67
308564	67
308565	68
308566	69
308567	69
308568	70
308569	70
308570	70
308571	70
308572	71
308573	72
308574	72
308575	71
308576	71
308577	71
308578	72
308579	72
308580	70
308581	68
308582	67
308583	66
308584	66
308585	66
308586	68
308587	66
308588	63
308589	63
308590	63
308591	66
308592	66
308593	67
308594	67
308595	66
308596	65
308597	65
308598	66
308599	67
308600	67
308601	67
308602	68
308603	68
308604	66
308605	65
308606	67
308607	67
308608	67
308609	65
308610	63
308611	63
308612	64
308613	65
308614	66
308615	67
308616	68
308617	69
308618	68
308619	67
308620	67
